owner_id,day_of_week,time_period,cong_level
22,3,6,0.4267074
22,3,7,0.4759978
22,3,8,0.4852138
22,3,9,0.46180153
22,3,10,0.41608194
22,3,11,0.52235115
22,3,12,0.44436404
22,3,13,0.5109792
22,3,14,0.47494602
22,3,15,0.45626685
22,3,16,0.46551687
22,3,17,0.45243293
22,3,18,0.41968063
22,3,19,0.38772926
22,3,20,0.4948908
22,3,21,0.46671808
22,3,22,0.51151735
22,3,23,0.43516278
22,3,24,0.47501788
22,4,1,0.4685481
22,4,2,0.46302462
22,4,3,0.4870867
22,4,4,0.45772994
22,4,5,0.4496338
22,4,6,0.48070318
22,4,7,0.5018843
22,4,8,0.50927836
22,4,9,0.4710808
22,4,10,0.47589973
22,4,11,0.44611475
22,4,12,0.42686832
22,4,13,0.49205112
22,4,14,0.50254506
22,4,15,0.45345968
22,4,16,0.41140333
22,4,17,0.481374
22,4,18,0.4876497
22,4,19,0.40386233
22,4,20,0.4657372
22,4,21,0.48723966
22,4,22,0.45067173
22,4,23,0.46772635
22,4,24,0.44218677
22,5,1,0.4569244
22,5,2,0.47987035
22,5,3,0.4836253
22,5,4,0.452958
22,5,5,0.44339514
22,5,6,0.47288838
22,5,7,0.4683348
22,5,8,0.47273147
22,5,9,0.46080846
22,5,10,0.4873821
22,5,11,0.49249098
22,5,12,0.49517506
22,5,13,0.4846339
22,5,14,0.47522682
22,5,15,0.4553131
22,5,16,0.44485778
22,5,17,0.427451
22,5,18,0.43459928
22,5,19,0.44689903
22,5,20,0.43411094
22,5,21,0.43937716
22,5,22,0.4694464
22,5,23,0.4960993
22,5,24,0.44953242
22,6,1,0.4730555
22,6,2,0.4549945
22,6,3,0.39593095
22,6,4,0.4834498
22,6,5,0.4953209
22,6,6,0.46817365
22,6,7,0.50634295
22,6,8,0.5027487
22,6,9,0.43952554
22,6,10,0.49161342
22,6,11,0.45571488
22,6,12,0.4992508
22,6,13,0.50126123
22,6,14,0.42830095
22,6,15,0.4357054
22,6,16,0.46259812
22,6,17,0.4963183
22,6,18,0.45114923
22,6,19,0.4263681
22,6,20,0.46058863
22,6,21,0.4010077
22,6,22,0.44846493
22,6,23,0.5181206
22,6,24,0.46857002
23,0,1,0.3685159
23,0,2,0.41052175
23,0,3,0.3930048
23,0,4,0.36777365
23,0,5,0.4007774
23,0,6,0.4455766
23,0,7,0.3859001
23,0,8,0.41902938
23,0,9,0.39744747
23,0,10,0.41798183
23,0,11,0.42796114
23,0,12,0.42436868
23,0,13,0.4188749
23,0,14,0.40510997
23,0,15,0.3828439
23,0,16,0.4062767
23,0,17,0.40619445
23,0,18,0.39757514
23,0,19,0.44832665
23,0,20,0.39917946
23,0,21,0.39343545
23,0,22,0.42990902
23,0,23,0.36332938
23,0,24,0.40509862
23,1,1,0.3925227
23,1,2,0.4644064
23,1,3,0.36773282
23,1,4,0.45505422
23,1,5,0.41191438
23,1,6,0.38040632
23,1,7,0.384822
23,1,8,0.3764948
23,1,9,0.391931
23,1,10,0.39077327
23,1,11,0.38609117
23,1,12,0.37769175
23,1,13,0.41601554
23,1,14,0.419407
23,1,15,0.46084762
23,1,16,0.38638943
23,1,17,0.40779376
23,1,18,0.4658452
23,1,19,0.39215586
23,1,20,0.4002976
23,1,21,0.38204935
23,1,22,0.47536424
23,1,23,0.44669855
23,1,24,0.42984217
23,2,1,0.3678988
23,2,2,0.42901486
23,2,3,0.42634016
23,2,4,0.41109645
23,2,5,0.4119276
23,2,6,0.42691663
23,2,7,0.35560852
23,2,8,0.411699
23,2,9,0.41953266
23,2,10,0.4211175
23,2,11,0.42729318
23,2,12,0.39730653
23,2,13,0.36829305
23,2,14,0.37386894
23,2,15,0.44472122
23,2,16,0.43379578
23,2,17,0.41936526
23,2,18,0.4176452
23,2,19,0.3790086
23,2,20,0.40367332
23,2,21,0.45316786
23,2,22,0.36115262
23,2,23,0.35750693
23,2,24,0.38835475
23,3,1,0.3906855
23,3,2,0.42397097
23,3,3,0.39994135
23,3,4,0.46676496
23,3,5,0.3998445
23,3,6,0.39971527
23,3,7,0.4268343
23,3,8,0.4379434
23,3,9,0.3890157
23,3,10,0.35949546
23,3,11,0.43860865
23,3,12,0.40937465
23,3,13,0.44471547
23,3,14,0.40612176
23,3,15,0.39247414
23,3,16,0.3971297
23,3,17,0.38892922
23,3,18,0.37897083
23,3,19,0.34278116
23,3,20,0.44259587
23,3,21,0.4148621
23,3,22,0.437782
23,3,23,0.3696163
23,3,24,0.39875236
23,4,1,0.42608938
23,4,2,0.4485569
23,4,3,0.43119147
23,4,4,0.4246589
23,4,5,0.40319937
23,4,6,0.4401876
23,4,7,0.44218507
23,4,8,0.4434014
23,4,9,0.41140682
23,4,10,0.43318656
23,4,11,0.3981042
23,4,12,0.37805036
23,4,13,0.4233455
23,4,14,0.4526235
23,4,15,0.40007252
23,4,16,0.37505743
23,4,17,0.41597256
23,4,18,0.43261945
23,4,19,0.38147807
23,4,20,0.43990758
23,4,21,0.43418396
23,4,22,0.40198773
23,4,23,0.40327692
23,4,24,0.39069715
23,5,1,0.41936395
23,5,2,0.43278334
23,5,3,0.45064053
23,5,4,0.4101892
23,5,5,0.42543665
23,5,6,0.43095988
23,5,7,0.40675554
23,5,8,0.42722246
23,5,9,0.4143371
23,5,10,0.4196663
23,5,11,0.44037154
23,5,12,0.4260511
23,5,13,0.42935163
23,5,14,0.40882117
23,5,15,0.39603215
23,5,16,0.39806524
23,5,17,0.3778672
23,5,18,0.3763565
23,5,19,0.3898242
23,5,20,0.3831579
23,5,21,0.38839826
23,5,22,0.42068407
23,5,23,0.45124105
23,5,24,0.41009772
23,6,1,0.4390079
23,6,2,0.42179057
23,6,3,0.3683017
23,6,4,0.41511333
23,6,5,0.4383819
23,6,6,0.4084009
23,6,7,0.4325177
23,6,8,0.43305779
23,6,9,0.38267365
23,6,10,0.43333828
23,6,11,0.38911238
23,6,12,0.42628258
23,6,13,0.4405523
23,6,14,0.35782886
23,6,15,0.37658167
23,6,16,0.40300375
23,6,17,0.438766
23,6,18,0.40418592
23,6,19,0.37024748
23,6,20,0.40200114
23,6,21,0.37716523
23,6,22,0.39447078
23,6,23,0.45886168
23,6,24,0.43062294
24,0,1,0.7402322
24,0,2,0.76650953
24,0,3,0.7634783
24,0,4,0.7160123
24,0,5,0.7393627
24,0,6,0.81919044
24,0,7,0.71163946
24,0,8,0.74873173
24,0,9,0.7584094
24,0,10,0.769456
24,0,11,0.812843
24,0,12,0.7781783
24,0,13,0.7551972
24,0,14,0.7401203
24,0,15,0.7582947
24,0,16,0.7689227
24,0,17,0.7150651
24,0,18,0.7583812
24,0,19,0.826939
24,0,20,0.74982446
24,0,21,0.7195391
24,0,22,0.8096417
24,0,23,0.7026715
24,0,24,0.77701855
24,1,1,0.68872935
24,1,2,0.85729194
24,1,3,0.68583465
24,1,4,0.8058878
24,1,5,0.75109035
24,1,6,0.71133435
24,1,7,0.7341072
24,1,8,0.7266133
24,1,9,0.73581505
24,1,10,0.75446105
24,1,11,0.71123165
24,1,12,0.7028043
24,1,13,0.7606405
24,1,14,0.74232215
24,1,15,0.83563733
24,1,16,0.7524925
24,1,17,0.72007066
24,1,18,0.83848095
24,1,19,0.7544652
24,1,20,0.7806418
24,1,21,0.7380187
24,1,22,0.8341038
24,1,23,0.8109895
24,1,24,0.7839878
24,2,1,0.69855404
24,2,2,0.8407038
24,2,3,0.7658135
24,2,4,0.7610076
24,2,5,0.7443326
24,2,6,0.76660925
24,2,7,0.7100657
24,2,8,0.80455226
24,2,9,0.7869514
24,2,10,0.7612921
24,2,11,0.7673113
24,2,12,0.7415231
24,2,13,0.6859261
24,2,14,0.7203592
24,2,15,0.8151437
24,2,16,0.81054735
24,2,17,0.75667834
24,2,18,0.7671305
24,2,19,0.6949987
24,2,20,0.750824
24,2,21,0.823899
24,2,22,0.69440335
24,2,23,0.6576885
24,2,24,0.73567003
24,3,1,0.7412045
24,3,2,0.7519423
24,3,3,0.78428286
24,3,4,0.8541776
24,3,5,0.76013726
24,3,6,0.74768823
24,3,7,0.8033287
24,3,8,0.7581662
24,3,9,0.74463654
24,3,10,0.68884605
24,3,11,0.8347296
24,3,12,0.7597268
24,3,13,0.8411339
24,3,14,0.7573136
24,3,15,0.7790869
24,3,16,0.79404175
24,3,17,0.73841304
24,3,18,0.6878965
24,3,19,0.6701887
24,3,20,0.8364683
24,3,21,0.77481157
24,3,22,0.8227704
24,3,23,0.7486735
24,3,24,0.7518151
24,4,1,0.7686672
24,4,2,0.79676384
24,4,3,0.79920584
24,4,4,0.768691
24,4,5,0.76678234
24,4,6,0.76824903
24,4,7,0.8164744
24,4,8,0.83237416
24,4,9,0.7541002
24,4,10,0.78478146
24,4,11,0.73961276
24,4,12,0.70871556
24,4,13,0.7936066
24,4,14,0.8128001
24,4,15,0.76809305
24,4,16,0.69551194
24,4,17,0.77419686
24,4,18,0.7817274
24,4,19,0.6908625
24,4,20,0.795412
24,4,21,0.77475786
24,4,22,0.7320611
24,4,23,0.7978609
24,4,24,0.74197304
24,5,1,0.7801109
24,5,2,0.78878236
24,5,3,0.8195934
24,5,4,0.76120925
24,5,5,0.7411028
24,5,6,0.7701206
24,5,7,0.78314835
24,5,8,0.77833253
24,5,9,0.76891714
24,5,10,0.7367829
24,5,11,0.8280751
24,5,12,0.81093895
24,5,13,0.7714695
24,5,14,0.7715037
24,5,15,0.7164983
24,5,16,0.7470162
24,5,17,0.7173483
24,5,18,0.7177341
24,5,19,0.738666
24,5,20,0.71135414
24,5,21,0.73597205
24,5,22,0.76751953
24,5,23,0.8019954
24,5,24,0.7345153
24,6,1,0.79509145
24,6,2,0.76249355
24,6,3,0.6495187
24,6,4,0.8206932
24,6,5,0.7817675
24,6,6,0.7826868
24,6,7,0.8027064
24,6,8,0.80554545
24,6,9,0.730175
24,6,10,0.7760467
24,6,11,0.74005204
24,6,12,0.80923957
24,6,13,0.80692786
24,6,14,0.7092961
24,6,15,0.7193559
24,6,16,0.766158
24,6,17,0.80108726
24,6,18,0.751701
24,6,19,0.74481523
24,6,20,0.75619036
24,6,21,0.7150523
24,6,22,0.735262
24,6,23,0.83817065
24,6,24,0.77703685
25,0,1,0.21759154
25,0,2,0.2553462
25,0,3,0.22559573
25,0,4,0.1973053
25,0,5,0.22026812
25,0,6,0.2508304
25,0,7,0.2291887
25,0,8,0.25148347
25,0,9,0.2157752
25,0,10,0.22614628
25,0,11,0.26331428
25,0,12,0.2265896
25,0,13,0.22758172
25,0,14,0.22682704
25,0,15,0.24975985
25,0,16,0.21913111
25,0,17,0.23044173
25,0,18,0.2229395
25,0,19,0.25567195
25,0,20,0.24545817
25,0,21,0.2328634
25,0,22,0.24902041
25,0,23,0.22981729
25,0,24,0.23088336
25,1,1,0.23469092
25,1,2,0.25068325
25,1,3,0.21114701
25,1,4,0.26162687
25,1,5,0.22449905
25,1,6,0.21945073
25,1,7,0.21120375
25,1,8,0.21481282
25,1,9,0.21653727
25,1,10,0.21514778
25,1,11,0.21609537
25,1,12,0.20921512
25,1,13,0.24978606
25,1,14,0.23736794
25,1,15,0.25868282
25,1,16,0.23331726
25,1,17,0.23948541
25,1,18,0.27153924
25,1,19,0.22933193
25,1,20,0.23497623
25,1,21,0.20699742
25,1,22,0.2643192
25,1,23,0.25279924
25,1,24,0.24522012
25,2,1,0.19747904
25,2,2,0.26009244
25,2,3,0.24562435
25,2,4,0.24832535
25,2,5,0.22590327
25,2,6,0.25603238
25,2,7,0.21831445
25,2,8,0.23494744
25,2,9,0.24091269
25,2,10,0.23827446
25,2,11,0.24679841
25,2,12,0.22910734
25,2,13,0.20766297
25,2,14,0.21628036
25,2,15,0.2681586
25,2,16,0.23630077
25,2,17,0.23553963
25,2,18,0.23316123
25,2,19,0.20195088
25,2,20,0.218757
25,2,21,0.27546445
25,2,22,0.17310709
25,2,23,0.18662332
25,2,24,0.23569478
25,3,1,0.22517176
25,3,2,0.23457748
25,3,3,0.21947004
25,3,4,0.2830644
25,3,5,0.25122747
25,3,6,0.23498285
25,3,7,0.24134775
25,3,8,0.25772935
25,3,9,0.23587658
25,3,10,0.21220067
25,3,11,0.25609496
25,3,12,0.22527997
25,3,13,0.26582327
25,3,14,0.23266704
25,3,15,0.23492633
25,3,16,0.23581491
25,3,17,0.22466461
25,3,18,0.22145498
25,3,19,0.20684272
25,3,20,0.24207358
25,3,21,0.22896521
25,3,22,0.257874
25,3,23,0.20092721
25,3,24,0.24261215
25,4,1,0.24006271
25,4,2,0.28446686
25,4,3,0.2469915
25,4,4,0.2306746
25,4,5,0.23656578
25,4,6,0.2765508
25,4,7,0.27548358
25,4,8,0.25323722
25,4,9,0.2597562
25,4,10,0.25798643
25,4,11,0.2301048
25,4,12,0.21115477
25,4,13,0.24284866
25,4,14,0.25828955
25,4,15,0.22184277
25,4,16,0.22711556
25,4,17,0.25487512
25,4,18,0.2404724
25,4,19,0.20203201
25,4,20,0.26346275
25,4,21,0.26281193
25,4,22,0.24100116
25,4,23,0.23793305
25,4,24,0.2195023
25,5,1,0.25164542
25,5,2,0.2488448
25,5,3,0.26419464
25,5,4,0.22100002
25,5,5,0.22985998
25,5,6,0.23998092
25,5,7,0.22463903
25,5,8,0.25034434
25,5,9,0.24938454
25,5,10,0.25962904
25,5,11,0.25411466
25,5,12,0.23664178
25,5,13,0.25442976
25,5,14,0.2472781
25,5,15,0.23780195
25,5,16,0.22868645
25,5,17,0.21091358
25,5,18,0.20975706
25,5,19,0.20773031
25,5,20,0.23967178
25,5,21,0.22654863
25,5,22,0.21363842
25,5,23,0.24788958
25,5,24,0.26129413
25,6,1,0.25381127
25,6,2,0.22413298
25,6,3,0.20296246
25,6,4,0.2427828
25,6,5,0.26017064
25,6,6,0.2442932
25,6,7,0.25513205
25,6,8,0.26325354
25,6,9,0.23131664
25,6,10,0.24582285
25,6,11,0.2383081
25,6,12,0.25885892
25,6,13,0.25682747
25,6,14,0.21400018
25,6,15,0.22803403
25,6,16,0.21452717
25,6,17,0.25754488
25,6,18,0.22816817
25,6,19,0.203293
25,6,20,0.23644516
25,6,21,0.20733233
25,6,22,0.228475
25,6,23,0.26421326
25,6,24,0.2634096
26,0,1,0.71997875
26,0,2,0.7435627
26,0,3,0.71537364
26,0,4,0.6842781
26,0,5,0.7095091
26,0,6,0.78033054
26,0,7,0.6903501
26,0,8,0.7025941
26,0,9,0.7083687
26,0,10,0.72452104
26,0,11,0.771396
26,0,12,0.72019035
26,0,13,0.69816774
26,0,14,0.716878
26,0,15,0.7398511
26,0,16,0.734281
26,0,17,0.6907674
26,0,18,0.71677893
26,0,19,0.77445066
26,0,20,0.7172849
26,0,21,0.68420744
26,0,22,0.75701433
26,0,23,0.665461
26,0,24,0.74201626
26,1,1,0.6594547
26,1,2,0.8234124
26,1,3,0.6458878
26,1,4,0.77234375
26,1,5,0.70333004
26,1,6,0.6657031
26,1,7,0.6985801
26,1,8,0.6779145
26,1,9,0.71873087
26,1,10,0.7034131
26,1,11,0.6508772
26,1,12,0.6764667
26,1,13,0.7262995
26,1,14,0.7031985
26,1,15,0.77785975
26,1,16,0.7266949
26,1,17,0.6918021
26,1,18,0.79637
26,1,19,0.70016277
26,1,20,0.73141026
26,1,21,0.70888406
26,1,22,0.7866874
26,1,23,0.7623833
26,1,24,0.7479245
26,2,1,0.6634464
26,2,2,0.7668202
26,2,3,0.7387778
26,2,4,0.7179681
26,2,5,0.69552654
26,2,6,0.727367
26,2,7,0.6757498
26,2,8,0.75917923
26,2,9,0.7641934
26,2,10,0.730473
26,2,11,0.7226781
26,2,12,0.7097283
26,2,13,0.663981
26,2,14,0.71411026
26,2,15,0.7659248
26,2,16,0.7636039
26,2,17,0.7100979
26,2,18,0.73480475
26,2,19,0.65584445
26,2,20,0.7054589
26,2,21,0.7686266
26,2,22,0.6698936
26,2,23,0.6396386
26,2,24,0.71795195
26,3,1,0.7048262
26,3,2,0.71526486
26,3,3,0.7297589
26,3,4,0.8170027
26,3,5,0.73416054
26,3,6,0.7226352
26,3,7,0.7480136
26,3,8,0.7319211
26,3,9,0.71786517
26,3,10,0.66292083
26,3,11,0.80696756
26,3,12,0.7144788
26,3,13,0.79331875
26,3,14,0.7299985
26,3,15,0.7607742
26,3,16,0.7657479
26,3,17,0.7205481
26,3,18,0.66474545
26,3,19,0.6595583
26,3,20,0.8008302
26,3,21,0.7407636
26,3,22,0.78782344
26,3,23,0.72803867
26,3,24,0.7256501
26,4,1,0.7408116
26,4,2,0.75903475
26,4,3,0.7483501
26,4,4,0.72819793
26,4,5,0.7301096
26,4,6,0.7399613
26,4,7,0.783032
26,4,8,0.75958705
26,4,9,0.71043324
26,4,10,0.7444677
26,4,11,0.71719956
26,4,12,0.6694803
26,4,13,0.75223017
26,4,14,0.7508941
26,4,15,0.73814476
26,4,16,0.6693364
26,4,17,0.7285288
26,4,18,0.73615396
26,4,19,0.6247354
26,4,20,0.74532014
26,4,21,0.7459385
26,4,22,0.69641596
26,4,23,0.73130435
26,4,24,0.7072321
26,5,1,0.7380121
26,5,2,0.74962
26,5,3,0.739831
26,5,4,0.69691133
26,5,5,0.67112976
26,5,6,0.7281542
26,5,7,0.74501765
26,5,8,0.7477732
26,5,9,0.7203388
26,5,10,0.7139919
26,5,11,0.779521
26,5,12,0.7859686
26,5,13,0.7537536
26,5,14,0.7241783
26,5,15,0.6688933
26,5,16,0.70020336
26,5,17,0.67746025
26,5,18,0.69041795
26,5,19,0.69724745
26,5,20,0.68245447
26,5,21,0.7070839
26,5,22,0.69732463
26,5,23,0.7607021
26,5,24,0.7009377
26,6,1,0.7477142
26,6,2,0.7133965
26,6,3,0.6153686
26,6,4,0.75911844
26,6,5,0.74866
26,6,6,0.7590107
26,6,7,0.76784927
26,6,8,0.7632183
26,6,9,0.70960706
26,6,10,0.7216601
26,6,11,0.7023104
26,6,12,0.78690124
26,6,13,0.7786754
26,6,14,0.6782153
26,6,15,0.69357365
26,6,16,0.73307323
26,6,17,0.7668288
26,6,18,0.705331
26,6,19,0.6910064
26,6,20,0.71781915
26,6,21,0.63798445
26,6,22,0.71239996
26,6,23,0.78472346
26,6,24,0.7277924
27,0,1,0.39605293
27,0,2,0.4176578
27,0,3,0.40812182
27,0,4,0.36335063
27,0,5,0.40771303
27,0,6,0.43960947
27,0,7,0.37851623
27,0,8,0.40105194
27,0,9,0.38568103
27,0,10,0.39973283
27,0,11,0.42546713
27,0,12,0.42164508
27,0,13,0.39282796
27,0,14,0.39237118
27,0,15,0.39562517
27,0,16,0.40637028
27,0,17,0.37999934
27,0,18,0.3922724
27,0,19,0.4425477
27,0,20,0.40275136
27,0,21,0.38430592
27,0,22,0.41771683
27,0,23,0.35075155
27,0,24,0.42088613
27,1,1,0.35753053
27,1,2,0.46986195
27,1,3,0.37170157
27,1,4,0.4341505
27,1,5,0.4019612
27,1,6,0.3705548
27,1,7,0.38166368
27,1,8,0.3582412
27,1,9,0.39582112
27,1,10,0.40123275
27,1,11,0.35598248
27,1,12,0.36635774
27,1,13,0.40015337
27,1,14,0.38961175
27,1,15,0.45253137
27,1,16,0.39062324
27,1,17,0.39058384
27,1,18,0.446059
27,1,19,0.39346704
27,1,20,0.40732667
27,1,21,0.37514627
27,1,22,0.4586647
27,1,23,0.4319734
27,1,24,0.40872085
27,2,1,0.37094286
27,2,2,0.44857866
27,2,3,0.4236338
27,2,4,0.39779085
27,2,5,0.39177293
27,2,6,0.40926024
27,2,7,0.3616806
27,2,8,0.42416644
27,2,9,0.41589463
27,2,10,0.411364
27,2,11,0.40550256
27,2,12,0.39866415
27,2,13,0.35534284
27,2,14,0.39048192
27,2,15,0.43106115
27,2,16,0.4381383
27,2,17,0.38392273
27,2,18,0.40123722
27,2,19,0.3634179
27,2,20,0.39645842
27,2,21,0.44768107
27,2,22,0.35082617
27,2,23,0.3584088
27,2,24,0.39362264
27,3,1,0.40569752
27,3,2,0.38565353
27,3,3,0.42233288
27,3,4,0.45271602
27,3,5,0.40090248
27,3,6,0.39160845
27,3,7,0.4284769
27,3,8,0.4090838
27,3,9,0.3826662
27,3,10,0.35345855
27,3,11,0.45472336
27,3,12,0.3976357
27,3,13,0.4530421
27,3,14,0.39249957
27,3,15,0.42052642
27,3,16,0.40835655
27,3,17,0.3905389
27,3,18,0.35698733
27,3,19,0.3450265
27,3,20,0.45801717
27,3,21,0.41052273
27,3,22,0.44360915
27,3,23,0.3957577
27,3,24,0.4184539
27,4,1,0.40962714
27,4,2,0.44781464
27,4,3,0.44854903
27,4,4,0.39062583
27,4,5,0.42104924
27,4,6,0.42670947
27,4,7,0.4421465
27,4,8,0.45391035
27,4,9,0.40440795
27,4,10,0.40227985
27,4,11,0.37896755
27,4,12,0.36224142
27,4,13,0.43333673
27,4,14,0.42820758
27,4,15,0.39711207
27,4,16,0.38342473
27,4,17,0.4071516
27,4,18,0.42009574
27,4,19,0.34035996
27,4,20,0.40261066
27,4,21,0.42100903
27,4,22,0.38551953
27,4,23,0.4000157
27,4,24,0.3992351
27,5,1,0.42754695
27,5,2,0.41898182
27,5,3,0.4398756
27,5,4,0.3919579
27,5,5,0.37049133
27,5,6,0.40611586
27,5,7,0.4131794
27,5,8,0.41937646
27,5,9,0.38768974
27,5,10,0.39858407
27,5,11,0.44655162
27,5,12,0.44044384
27,5,13,0.42984802
27,5,14,0.38411167
27,5,15,0.38126567
27,5,16,0.39324653
27,5,17,0.3701759
27,5,18,0.37965298
27,5,19,0.38830835
27,5,20,0.37869412
27,5,21,0.3843867
27,5,22,0.40834978
27,5,23,0.43742013
27,5,24,0.39135298
27,6,1,0.43174338
27,6,2,0.3896498
27,6,3,0.32899427
27,6,4,0.4290122
27,6,5,0.41896352
27,6,6,0.40966138
27,6,7,0.4362465
27,6,8,0.43308237
27,6,9,0.38562223
27,6,10,0.39365408
27,6,11,0.38757917
27,6,12,0.44144583
27,6,13,0.43964672
27,6,14,0.3726742
27,6,15,0.3961852
27,6,16,0.40961275
27,6,17,0.4368259
27,6,18,0.39914095
27,6,19,0.3759925
27,6,20,0.40733388
27,6,21,0.36207286
27,6,22,0.39264175
27,6,23,0.4662476
27,6,24,0.42843658
28,0,1,0.54072034
28,0,2,0.57590705
28,0,3,0.5658959
28,0,4,0.5141938
28,0,5,0.5617407
28,0,6,0.6092017
28,0,7,0.5399502
28,0,8,0.5586193
28,0,9,0.54777324
28,0,10,0.5583831
28,0,11,0.60428274
28,0,12,0.56985396
28,0,13,0.5728228
28,0,14,0.55682945
28,0,15,0.570106
28,0,16,0.55975956
28,0,17,0.52312124
28,0,18,0.56398207
28,0,19,0.62337875
28,0,20,0.553226
28,0,21,0.542438
28,0,22,0.58762264
28,0,23,0.5237045
28,0,24,0.58093035
28,1,1,0.5169955
28,1,2,0.6305328
28,1,3,0.5268111
28,1,4,0.6031748
28,1,5,0.55186963
28,1,6,0.5196946
28,1,7,0.53923583
28,1,8,0.5301053
28,1,9,0.55082875
28,1,10,0.54901475
28,1,11,0.5222199
28,1,12,0.5167786
28,1,13,0.5707243
28,1,14,0.55749947
28,1,15,0.6362754
28,1,16,0.5397611
28,1,17,0.5467526
28,1,18,0.63169
28,1,19,0.5604397
28,1,20,0.5776089
28,1,21,0.5289937
28,1,22,0.6210453
28,1,23,0.6014735
28,1,24,0.5975622
28,2,1,0.49934864
28,2,2,0.60885316
28,2,3,0.57864743
28,2,4,0.5809938
28,2,5,0.55508107
28,2,6,0.5817889
28,2,7,0.5221819
28,2,8,0.59161174
28,2,9,0.5777439
28,2,10,0.55967695
28,2,11,0.5712752
28,2,12,0.5622263
28,2,13,0.515514
28,2,14,0.53068584
28,2,15,0.6078788
28,2,16,0.5882303
28,2,17,0.57107407
28,2,18,0.5685636
28,2,19,0.5300459
28,2,20,0.5478147
28,2,21,0.61615896
28,2,22,0.49039823
28,2,23,0.48980492
28,2,24,0.56111217
28,3,1,0.5472691
28,3,2,0.5730396
28,3,3,0.5748085
28,3,4,0.62152356
28,3,5,0.58487123
28,3,6,0.5494276
28,3,7,0.5839268
28,3,8,0.5781932
28,3,9,0.5566207
28,3,10,0.5203473
28,3,11,0.62276375
28,3,12,0.54576516
28,3,13,0.6228401
28,3,14,0.55359644
28,3,15,0.5752508
28,3,16,0.57232386
28,3,17,0.5523205
28,3,18,0.5112164
28,3,19,0.4924836
28,3,20,0.6078287
28,3,21,0.5785335
28,3,22,0.61596185
28,3,23,0.53928083
28,3,24,0.5836776
28,4,1,0.57529956
28,4,2,0.60309595
28,4,3,0.6098011
28,4,4,0.5753177
28,4,5,0.5623711
28,4,6,0.59165776
28,4,7,0.6097794
28,4,8,0.61423296
28,4,9,0.57712054
28,4,10,0.584091
28,4,11,0.55375594
28,4,12,0.52906686
28,4,13,0.58688504
28,4,14,0.6144782
28,4,15,0.5498905
28,4,16,0.5218699
28,4,17,0.57484895
28,4,18,0.5885074
28,4,19,0.50763553
28,4,20,0.5908992
28,4,21,0.5872816
28,4,22,0.5548181
28,4,23,0.5848046
28,4,24,0.54876316
28,5,1,0.5890314
28,5,2,0.5947382
28,5,3,0.6079735
28,5,4,0.55046606
28,5,5,0.55493003
28,5,6,0.5718615
28,5,7,0.5749245
28,5,8,0.5813022
28,5,9,0.5616274
28,5,10,0.572933
28,5,11,0.6154168
28,5,12,0.5922569
28,5,13,0.5698673
28,5,14,0.5637236
28,5,15,0.5241161
28,5,16,0.5497247
28,5,17,0.5327697
28,5,18,0.5310994
28,5,19,0.5436975
28,5,20,0.5461911
28,5,21,0.5470747
28,5,22,0.5616915
28,5,23,0.5975102
28,5,24,0.55431145
28,6,1,0.58829975
28,6,2,0.56356066
28,6,3,0.48513117
28,6,4,0.61003244
28,6,5,0.58092344
28,6,6,0.5764171
28,6,7,0.6075355
28,6,8,0.5933154
28,6,9,0.54477596
28,6,10,0.58039945
28,6,11,0.54687667
28,6,12,0.6282141
28,6,13,0.61528975
28,6,14,0.52529186
28,6,15,0.53669345
28,6,16,0.5705035
28,6,17,0.60806644
28,6,18,0.55295706
28,6,19,0.5294275
28,6,20,0.56072474
28,6,21,0.5200309
28,6,22,0.5543012
28,6,23,0.6185328
28,6,24,0.5926494
29,0,1,0.6246209
29,0,2,0.64666647
29,0,3,0.6134636
29,0,4,0.57643896
29,0,5,0.6189386
29,0,6,0.6645899
29,0,7,0.5919739
29,0,8,0.6179412
29,0,9,0.5906451
29,0,10,0.6020105
29,0,11,0.6439583
29,0,12,0.631668
29,0,13,0.59553593
29,0,14,0.61994153
29,0,15,0.6334371
29,0,16,0.62939405
29,0,17,0.591968
29,0,18,0.6213258
29,0,19,0.6783025
29,0,20,0.62112516
29,0,21,0.5882221
29,0,22,0.63194174
29,0,23,0.5672379
29,0,24,0.62446374
29,1,1,0.5742001
29,1,2,0.70010495
29,1,3,0.5563871
29,1,4,0.66603154
29,1,5,0.61178714
29,1,6,0.56765795
29,1,7,0.5960956
29,1,8,0.5809478
29,1,9,0.59548885
29,1,10,0.6048909
29,1,11,0.56476897
29,1,12,0.57593584
29,1,13,0.6264057
29,1,14,0.59764713
29,1,15,0.6573537
29,1,16,0.62078196
29,1,17,0.58669716
29,1,18,0.68254316
29,1,19,0.58996934
29,1,20,0.6231019
29,1,21,0.6027543
29,1,22,0.69023746
29,1,23,0.6469128
29,1,24,0.64135295
29,2,1,0.565831
29,2,2,0.668746
29,2,3,0.64429593
29,2,4,0.6135034
29,2,5,0.60070443
29,2,6,0.6362392
29,2,7,0.56223136
29,2,8,0.6425038
29,2,9,0.6511655
29,2,10,0.6265354
29,2,11,0.6413796
29,2,12,0.61748177
29,2,13,0.5679025
29,2,14,0.6215453
29,2,15,0.66557
29,2,16,0.6442684
29,2,17,0.60961545
29,2,18,0.6419006
29,2,19,0.5556226
29,2,20,0.60378194
29,2,21,0.64455575
29,2,22,0.5630369
